model_name,url,metadata_field,findability,annot_missing,value_annot,value_pred,rouge,levenshtein,domain,provider,name
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Title,1,False,Cloud-free reconstructed Landsat yearly green band,Cloud-free reconstructed Landsat yearly green band,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Mistral Small 3.2 24B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Title,1,False,HLSS30: HLS Sentinel-2 Multi-spectral Instrument Surface Reflectance Daily Global 30m,Harmonized Landsat Sentinel-2 (HLS),0.23529411764705882,0.17647058823529416,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Mistral Small 3.2 24B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Title,1,False,Ecotopenkaart Waddenzee (2017),Waddenregister,0.0,0.23333333333333328,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Mistral Small 3.2 24B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Title,1,False,Dutch forest reserves database and network,Dutch forest reserves database and network,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Mistral Small 3.2 24B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Title,1,False,WMR - TMAP: Ecotopenkaart,WMR - TMAP: Ecotopenkaart,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Mistral Small 3.2 24B,https://zenodo.org/records/8319440,Title,1,False,High spatial resolution dataset of downscaled LUH2 land use scenarios for Belgium (10 m and 100 m),High spatial resolution dataset of downscaled LUH2 land use scenarios for Belgium (10 m and 100 m),1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.10884235,ndvi_glad.landsat.ard2.seasconv,0.0,0.1282051282051282,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.5887415,Quercus Robur,0.0,0.052631578947368474,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Mistral Small 3.2 24B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Unique Identifier,1,False,0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Mistral Small 3.2 24B,https://zenodo.org/records/11440456,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.11440456,10.5281/zenodo.11440456,0.7272727272727273,0.5897435897435898,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.10851081,EcoDataCube,0.0,0.05128205128205132,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Mistral Small 3.2 24B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.10851081,EcoDataCube,0.0,0.05128205128205132,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Mistral Small 3.2 24B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Unique Identifier,2,False,NASA/HLS/HLSS30/v002,N/A,0.0,0.09999999999999998,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Mistral Small 3.2 24B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Unique Identifier,1,False,L-mHomzGRuKAHGMkUPjY9g,N/A,0.0,0.045454545454545414,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Mistral Small 3.2 24B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Unique Identifier,1,False,"doi:10.17026/dans-2bd-kskz, DANS-KNAW: easy-dataset:117939",N/A,0.0,0.03448275862068961,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Mistral Small 3.2 24B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Unique Identifier,1,False,A0h06_NlSEuNlium5OO3FA,N/A,0.0,0.09090909090909094,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Mistral Small 3.2 24B,https://zenodo.org/records/8319440,Unique Identifier,1,False,https://doi.org/10.5281/zenodo.8319440,10.5281/zenodo.8319440,0.7272727272727273,0.5789473684210527,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Access rights,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Access rights,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Access rights,2,False,No user limitations,Waddenregister,0.0,0.1578947368421053,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/11440456,Access rights,2,False,The data are freely available,N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Access rights,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Access rights,0,True,N/A,Open access,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
SURF Default Text Large,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Access rights,1,False,"NASA promotes the full and open sharing of all data with research and applications communities, private industry, academia, and the general public.",N/A,0.0,0.013605442176870763,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Access rights,2,False,No limitations,Waddenregister,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
SURF Default Text Large,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Access rights,0,True,N/A,N/A,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Access rights,1,False,"Copyright, no user limitations",Geen gebruiks limitaties,0.0,0.4,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/8319440,Access rights,0,True,N/A,N/A,1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Data contact point,1,False,"Xuemeng Tian, xuemeng.tian@opengeohub.org",N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Data contact point,1,False,"Carmelo Bonannella, carmelo.bonannella@opengeohub.org",N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Data contact point,1,False,"Het PON & Telos, info@hetpon-telos.nl",Waddenregister,0.0,0.1351351351351351,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/11440456,Data contact point,1,False,"Kissling, W. Daniel",N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Data contact point,1,False,"Leandro Parente, leandro.parente@opengeohub.org",N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Data contact point,1,False,"Leandro Parente, leandro.parente@opengeohub.org",leandro.parente@opengeohub.org,0.8,0.6382978723404256,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
SURF Default Text Large,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Data contact point,0,True,N/A,N/A,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Data contact point,1,False,"Rijkswaterstaat, servicedesk-data@rws.nl",Waddenregister,0.0,0.15000000000000002,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
SURF Default Text Large,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Data contact point,1,False,"Data Librarian (Wageningen University & Research), Jacobs, S. (Wageningen University & Research), Roest, E. (Wageningen University & Research)",N/A,0.0,0.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Data contact point,1,False,Wageningen Marine Research,Wageningen Marine Research,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/8319440,Data contact point,0,True,N/A,N/A,1.0,1.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Data creator,2,False,Xuemeng Tian,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Data creator,2,False,Carmelo Bonannella,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Data creator,2,False,Het Pon & Telos,Waddenregister,0.0,0.06666666666666665,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/11440456,Data creator,1,False,"Evans, Julian C. and Zilber, Rotem and Kissling, W. Daniel",N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Data creator,2,False,Leandro Parente,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Data creator,2,False,Leandro Parente,Leandro Parente,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
SURF Default Text Large,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Data creator,2,False,NASA LP DAAC,N/A,0.0,0.16666666666666663,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Data creator,2,False,Rijkswaterstaat,Waddenregister,0.0,0.1333333333333333,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
SURF Default Text Large,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Data creator,1,False,"R.J. Bijlsma (Wageningen Environmental Research, Wageningen University & Research) and A.P.P.M. Clerkx (Wageningen Environmental Research, Wageningen University & Research)",N/A,0.08695652173913042,0.005813953488372103,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Data creator,1,False,Wageningen Marine Research,Wageningen Marine Research,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/8319440,Data creator,1,False,"Parinaz Rashidi, Sopan D. Patil, Aafke M. Schipper, Rob Alkemade, Isabel Rosa",N/A,0.0,0.012987012987012991,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Data publisher,2,False,opengeohub,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Data publisher,2,False,opengeohub,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Data publisher,1,False,Datahuis Wadden,Waddenregister,0.0,0.1333333333333333,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/11440456,Data publisher,1,False,Zenodo,N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Data publisher,2,False,opengeohub,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Data publisher,2,False,opengeohub,OpenGeoHub,1.0,0.7,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
SURF Default Text Large,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Data publisher,1,False,NASA LP DAAC and Google Earth Engine,N/A,0.0,0.05555555555555558,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Data publisher,2,False,Datahuis Wadden,Waddenregister,0.0,0.1333333333333333,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
SURF Default Text Large,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Data publisher,1,False,Wageningen University & Research,N/A,0.0,0.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Data publisher,1,False,Datahuis Wadden,Wageningen Marine Research,0.0,0.15384615384615385,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/8319440,Data publisher,1,False,Zenodo,N/A,0.0,0.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Date last modified,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Date last modified,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Date last modified,1,False,a month ago,N/A,0.4,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/11440456,Date last modified,2,False,"June 11, 2024",N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Date last modified,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
SURF Default Text Large,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Date last modified,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
SURF Default Text Large,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Date last modified,0,True,N/A,N/A,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Date last modified,1,False,2 months ago,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
SURF Default Text Large,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Date last modified,2,False,2019-03-19,N/A,0.0,0.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
SURF Default Text Large,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Date last modified,2,False,2016-11-01,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
SURF Default Text Large,https://zenodo.org/records/8319440,Date last modified,1,False,"September 6, 2023",N/A,0.0,0.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
SURF Default Text Large,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Date published,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
